Date,Change.C,C_1,O_1,H_1,L_1,V_1,C_2,O_2,H_2,L_2,V_2,C_3,O_3,H_3,L_3,V_3,C_4,O_4,H_4,L_4,V_4,C_5,O_5,H_5,L_5,V_5
3/1/2018,9.69,14.13,2.13,16.8,4.81,245.51,2.13,8,2.7,6.27,-20.75,8,-6.74,0.6,5.49,-42.7,-6.74,2.83,-2.31,-8.9,30.7,2.83,-3.4,1.99,7.83,-19.8
2/1/2018,14.13,2.13,8,2.7,6.27,-20.75,8,-6.74,0.6,5.49,-42.7,-6.74,2.83,-2.31,-8.9,30.7,2.83,-3.4,1.99,7.83,-19.8,-3.4,-1.78,-3.36,-7.29,52.18
1/1/2018,2.13,8,-6.74,0.6,5.49,-42.7,-6.74,2.83,-2.31,-8.9,30.7,2.83,-3.4,1.99,7.83,-19.8,-3.4,-1.78,-3.36,-7.29,52.18,-1.78,5.63,2.17,-0.78,12.57
31/12/2017,8,-6.74,2.83,-2.31,-8.9,30.7,2.83,-3.4,1.99,7.83,-19.8,-3.4,-1.78,-3.36,-7.29,52.18,-1.78,5.63,2.17,-0.78,12.57,5.63,7.56,1.74,8.76,-31.77
30/12/2017,-6.74,2.83,-3.4,1.99,7.83,-19.8,-3.4,-1.78,-3.36,-7.29,52.18,-1.78,5.63,2.17,-0.78,12.57,5.63,7.56,1.74,8.76,-31.77,7.56,-1.89,9.19,16.39,-29.84
29/12/2017,2.83,-3.4,-1.78,-3.36,-7.29,52.18,-1.78,5.63,2.17,-0.78,12.57,5.63,7.56,1.74,8.76,-31.77,7.56,-1.89,9.19,16.39,-29.84,-1.89,7.07,-5.86,-9.12,29.39
28/12/2017,-3.4,-1.78,5.63,2.17,-0.78,12.57,5.63,7.56,1.74,8.76,-31.77,7.56,-1.89,9.19,16.39,-29.84,-1.89,7.07,-5.86,-9.12,29.39,7.07,-20.18,-9.47,25.24,-69.14
27/12/2017,-1.78,5.63,7.56,1.74,8.76,-31.77,7.56,-1.89,9.19,16.39,-29.84,-1.89,7.07,-5.86,-9.12,29.39,7.07,-20.18,-9.47,25.24,-69.14,-20.18,-1.01,-6.61,-34.14,127.5
26/12/2017,5.63,7.56,-1.89,9.19,16.39,-29.84,-1.89,7.07,-5.86,-9.12,29.39,7.07,-20.18,-9.47,25.24,-69.14,-20.18,-1.01,-6.61,-34.14,127.5,-1.01,-0.62,2.65,5.37,-18.92
25/12/2017,7.56,-1.89,7.07,-5.86,-9.12,29.39,7.07,-20.18,-9.47,25.24,-69.14,-20.18,-1.01,-6.61,-34.14,127.5,-1.01,-0.62,2.65,5.37,-18.92,-0.62,2.04,-4.26,-5.47,-18.23
24/12/2017,-1.89,7.07,-20.18,-9.47,25.24,-69.14,-20.18,-1.01,-6.61,-34.14,127.5,-1.01,-0.62,2.65,5.37,-18.92,-0.62,2.04,-4.26,-5.47,-18.23,2.04,10.61,8.02,13.64,23.13
23/12/2017,7.07,-20.18,-1.01,-6.61,-34.14,127.5,-1.01,-0.62,2.65,5.37,-18.92,-0.62,2.04,-4.26,-5.47,-18.23,2.04,10.61,8.02,13.64,23.13,10.61,3.74,10.19,-3.4,99.41
22/12/2017,-20.18,-1.01,-0.62,2.65,5.37,-18.92,-0.62,2.04,-4.26,-5.47,-18.23,2.04,10.61,8.02,13.64,23.13,10.61,3.74,10.19,-3.4,99.41,3.74,0.73,1.83,1.6,4.82
21/12/2017,-1.01,-0.62,2.04,-4.26,-5.47,-18.23,2.04,10.61,8.02,13.64,23.13,10.61,3.74,10.19,-3.4,99.41,3.74,0.73,1.83,1.6,4.82,0.73,-1.2,1.95,10.25,-44.18
20/12/2017,-0.62,2.04,10.61,8.02,13.64,23.13,10.61,3.74,10.19,-3.4,99.41,3.74,0.73,1.83,1.6,4.82,0.73,-1.2,1.95,10.25,-44.18,-1.2,-0.61,-8.12,-6.3,-27.17
19/12/2017,2.04,10.61,3.74,10.19,-3.4,99.41,3.74,0.73,1.83,1.6,4.82,0.73,-1.2,1.95,10.25,-44.18,-1.2,-0.61,-8.12,-6.3,-27.17,-0.61,8.79,2.43,13.61,-27.92
18/12/2017,10.61,3.74,0.73,1.83,1.6,4.82,0.73,-1.2,1.95,10.25,-44.18,-1.2,-0.61,-8.12,-6.3,-27.17,-0.61,8.79,2.43,13.61,-27.92,8.79,23.22,14.7,15.12,61.07
17/12/2017,3.74,0.73,-1.2,1.95,10.25,-44.18,-1.2,-0.61,-8.12,-6.3,-27.17,-0.61,8.79,2.43,13.61,-27.92,8.79,23.22,14.7,15.12,61.07,23.22,20.04,21.78,15.99,89.87
16/12/2017,0.73,-1.2,-0.61,-8.12,-6.3,-27.17,-0.61,8.79,2.43,13.61,-27.92,8.79,23.22,14.7,15.12,61.07,23.22,20.04,21.78,15.99,89.87,20.04,-6.87,15.25,3.83,-10.4
15/12/2017,-1.2,-0.61,8.79,2.43,13.61,-27.92,8.79,23.22,14.7,15.12,61.07,23.22,20.04,21.78,15.99,89.87,20.04,-6.87,15.25,3.83,-10.4,-6.87,4.24,-5.51,-6.28,-22.5
14/12/2017,-0.61,8.79,23.22,14.7,15.12,61.07,23.22,20.04,21.78,15.99,89.87,20.04,-6.87,15.25,3.83,-10.4,-6.87,4.24,-5.51,-6.28,-22.5,4.24,6.55,7.54,10.16,0.89
13/12/2017,8.79,23.22,20.04,21.78,15.99,89.87,20.04,-6.87,15.25,3.83,-10.4,-6.87,4.24,-5.51,-6.28,-22.5,4.24,6.55,7.54,10.16,0.89,6.55,0.32,5.74,2.65,-0.88
12/12/2017,23.22,20.04,-6.87,15.25,3.83,-10.4,-6.87,4.24,-5.51,-6.28,-22.5,4.24,6.55,7.54,10.16,0.89,6.55,0.32,5.74,2.65,-0.88,0.32,-8.44,-5.55,-3.23,-12.4
11/12/2017,20.04,-6.87,4.24,-5.51,-6.28,-22.5,4.24,6.55,7.54,10.16,0.89,6.55,0.32,5.74,2.65,-0.88,0.32,-8.44,-5.55,-3.23,-12.4,-8.44,-2.82,-2.81,-9.27,96.54
10/12/2017,-6.87,4.24,6.55,7.54,10.16,0.89,6.55,0.32,5.74,2.65,-0.88,0.32,-8.44,-5.55,-3.23,-12.4,-8.44,-2.82,-2.81,-9.27,96.54,-2.82,1.2,-0.78,1.12,52.22
9/12/2017,4.24,6.55,0.32,5.74,2.65,-0.88,0.32,-8.44,-5.55,-3.23,-12.4,-8.44,-2.82,-2.81,-9.27,96.54,-2.82,1.2,-0.78,1.12,52.22,1.2,0.87,-2.41,1.91,-10.71
8/12/2017,6.55,0.32,-8.44,-5.55,-3.23,-12.4,-8.44,-2.82,-2.81,-9.27,96.54,-2.82,1.2,-0.78,1.12,52.22,1.2,0.87,-2.41,1.91,-10.71,0.87,-1.12,2.26,-3.57,1.95
7/12/2017,0.32,-8.44,-2.82,-2.81,-9.27,96.54,-2.82,1.2,-0.78,1.12,52.22,1.2,0.87,-2.41,1.91,-10.71,0.87,-1.12,2.26,-3.57,1.95,-1.12,6.58,1.07,7.98,-20.27
6/12/2017,-8.44,-2.82,1.2,-0.78,1.12,52.22,1.2,0.87,-2.41,1.91,-10.71,0.87,-1.12,2.26,-3.57,1.95,-1.12,6.58,1.07,7.98,-20.27,6.58,2.82,2.65,7.41,-24.41
5/12/2017,-2.82,1.2,0.87,-2.41,1.91,-10.71,0.87,-1.12,2.26,-3.57,1.95,-1.12,6.58,1.07,7.98,-20.27,6.58,2.82,2.65,7.41,-24.41,2.82,-9.71,-12,-4.37,-1.91
4/12/2017,1.2,0.87,-1.12,2.26,-3.57,1.95,-1.12,6.58,1.07,7.98,-20.27,6.58,2.82,2.65,7.41,-24.41,2.82,-9.71,-12,-4.37,-1.91,-9.71,-1.66,7.93,-11.85,48.84
3/12/2017,0.87,-1.12,6.58,1.07,7.98,-20.27,6.58,2.82,2.65,7.41,-24.41,2.82,-9.71,-12,-4.37,-1.91,-9.71,-1.66,7.93,-11.85,48.84,-1.66,2.03,-2.62,-0.23,-19.79
2/12/2017,-1.12,6.58,2.82,2.65,7.41,-24.41,2.82,-9.71,-12,-4.37,-1.91,-9.71,-1.66,7.93,-11.85,48.84,-1.66,2.03,-2.62,-0.23,-19.79,2.03,0,6.01,-1.24,13.82
1/12/2017,6.58,2.82,-9.71,-12,-4.37,-1.91,-9.71,-1.66,7.93,-11.85,48.84,-1.66,2.03,-2.62,-0.23,-19.79,2.03,0,6.01,-1.24,13.82,0,-1.25,-3.73,2.11,-100
30/11/2017,2.82,-9.71,-1.66,7.93,-11.85,48.84,-1.66,2.03,-2.62,-0.23,-19.79,2.03,0,6.01,-1.24,13.82,0,-1.25,-3.73,2.11,-100,-1.38,15.97,0.73,14.35,-34.74
29/11/2017,-9.71,-1.66,2.03,-2.62,-0.23,-19.79,2.03,0,6.01,-1.24,13.82,0,-1.25,-3.73,2.11,-100,-1.38,15.97,0.73,14.35,-34.74,16.12,6.49,12.25,6.15,-2.3
28/11/2017,-1.66,2.03,0,6.01,-1.24,13.82,0,-1.25,-3.73,2.11,-100,-1.38,15.97,0.73,14.35,-34.74,16.12,6.49,12.25,6.15,-2.3,6.49,5.69,11.62,4.33,90.26
27/11/2017,2.03,0,-1.25,-3.73,2.11,-100,-1.38,15.97,0.73,14.35,-34.74,16.12,6.49,12.25,6.15,-2.3,6.49,5.69,11.62,4.33,90.26,5.69,-2.16,2.25,2.51,-30.25
26/11/2017,0,-1.38,15.97,0.73,14.35,-34.74,16.12,6.49,12.25,6.15,-2.3,6.49,5.69,11.62,4.33,90.26,5.69,-2.16,2.25,2.51,-30.25,-2.16,3.73,-0.05,-0.58,34.15
25/11/2017,-1.38,16.12,6.49,12.25,6.15,-2.3,6.49,5.69,11.62,4.33,90.26,5.69,-2.16,2.25,2.51,-30.25,-2.16,3.73,-0.05,-0.58,34.15,3.73,2.31,0.73,2.55,-15.93
24/11/2017,16.12,6.49,5.69,11.62,4.33,90.26,5.69,-2.16,2.25,2.51,-30.25,-2.16,3.73,-0.05,-0.58,34.15,3.73,2.31,0.73,2.55,-15.93,2.31,4.74,5.88,5.52,19.12
23/11/2017,6.49,5.69,-2.16,2.25,2.51,-30.25,-2.16,3.73,-0.05,-0.58,34.15,3.73,2.31,0.73,2.55,-15.93,2.31,4.74,5.88,5.52,19.12,4.74,-0.05,4.59,0.1,-2.24
22/11/2017,5.69,-2.16,3.73,-0.05,-0.58,34.15,3.73,2.31,0.73,2.55,-15.93,2.31,4.74,5.88,5.52,19.12,4.74,-0.05,4.59,0.1,-2.24,0.07,0.17,-0.03,1.19,1.68
21/11/2017,-2.16,3.73,2.31,0.73,2.55,-15.93,2.31,4.74,5.88,5.52,19.12,4.74,-0.05,4.59,0.1,-2.24,0.07,0.17,-0.03,1.19,1.68,0.05,-1.1,-1.33,-0.1,-10.73
20/11/2017,3.73,2.31,4.74,5.88,5.52,19.12,4.74,-0.05,4.59,0.1,-2.24,0.07,0.17,-0.03,1.19,1.68,0.05,-1.1,-1.33,-0.1,-10.73,-1.1,6.72,0.87,2.64,-31.55
19/11/2017,2.31,4.74,-0.05,4.59,0.1,-2.24,0.07,0.17,-0.03,1.19,1.68,0.05,-1.1,-1.33,-0.1,-10.73,-1.1,6.72,0.87,2.64,-31.55,6.72,3.07,5.88,3.58,22.65
18/11/2017,4.74,0.07,0.17,-0.03,1.19,1.68,0.05,-1.1,-1.33,-0.1,-10.73,-1.1,6.72,0.87,2.64,-31.55,6.72,3.07,5.88,3.58,22.65,3.07,-2.93,0.32,3.09,-20.81
17/11/2017,0.07,0.05,-1.1,-1.33,-0.1,-10.73,-1.1,6.72,0.87,2.64,-31.55,6.72,3.07,5.88,3.58,22.65,3.07,-2.93,0.32,3.09,-20.81,-2.93,5.7,-0.9,-0.46,45.43
16/11/2017,0.05,-1.1,6.72,0.87,2.64,-31.55,6.72,3.07,5.88,3.58,22.65,3.07,-2.93,0.32,3.09,-20.81,-2.93,5.7,-0.9,-0.46,45.43,5.7,-7.3,-1.28,3.04,-47.87
15/11/2017,-1.1,6.72,3.07,5.88,3.58,22.65,3.07,-2.93,0.32,3.09,-20.81,-2.93,5.7,-0.9,-0.46,45.43,5.7,-7.3,-1.28,3.04,-47.87,-7.3,3.91,-1.45,-6.23,31.64
14/11/2017,6.72,3.07,-2.93,0.32,3.09,-20.81,-2.93,5.7,-0.9,-0.46,45.43,5.7,-7.3,-1.28,3.04,-47.87,-7.3,3.91,-1.45,-6.23,31.64,3.91,5.52,3.1,5.13,-24.69
13/11/2017,3.07,-2.93,5.7,-0.9,-0.46,45.43,5.7,-7.3,-1.28,3.04,-47.87,-7.3,3.91,-1.45,-6.23,31.64,3.91,5.52,3.1,5.13,-24.69,5.52,-1.85,4.83,1.79,54.39
12/11/2017,-2.93,5.7,-7.3,-1.28,3.04,-47.87,-7.3,3.91,-1.45,-6.23,31.64,3.91,5.52,3.1,5.13,-24.69,5.52,-1.85,4.83,1.79,54.39,-1.85,0.43,-1.87,-2.39,35.86
11/11/2017,5.7,-7.3,3.91,-1.45,-6.23,31.64,3.91,5.52,3.1,5.13,-24.69,5.52,-1.85,4.83,1.79,54.39,-1.85,0.43,-1.87,-2.39,35.86,0.43,-1.29,2.99,-0.1,61.58
10/11/2017,-7.3,3.91,5.52,3.1,5.13,-24.69,5.52,-1.85,4.83,1.79,54.39,-1.85,0.43,-1.87,-2.39,35.86,0.43,-1.29,2.99,-0.1,61.58,-1.29,-1.31,-1.11,-0.25,-25.58
9/11/2017,3.91,5.52,-1.85,4.83,1.79,54.39,-1.85,0.43,-1.87,-2.39,35.86,0.43,-1.29,2.99,-0.1,61.58,-1.29,-1.31,-1.11,-0.25,-25.58,-1.31,6.52,-0.97,3.17,-39.04
8/11/2017,5.52,-1.85,0.43,-1.87,-2.39,35.86,0.43,-1.29,2.99,-0.1,61.58,-1.29,-1.31,-1.11,-0.25,-25.58,-1.31,6.52,-0.97,3.17,-39.04,6.52,-1.29,4.9,3.19,-16.45
7/11/2017,-1.85,0.43,-1.29,2.99,-0.1,61.58,-1.29,-1.31,-1.11,-0.25,-25.58,-1.31,6.52,-0.97,3.17,-39.04,6.52,-1.29,4.9,3.19,-16.45,-1.29,-4.97,-3.97,-4.12,69.15
6/11/2017,0.43,-1.29,-1.31,-1.11,-0.25,-25.58,-1.31,6.52,-0.97,3.17,-39.04,6.52,-1.29,4.9,3.19,-16.45,-1.29,-4.97,-3.97,-4.12,69.15,-4.97,-1.08,-2.21,-5.3,88.39
5/11/2017,-1.29,-1.31,6.52,-0.97,3.17,-39.04,6.52,-1.29,4.9,3.19,-16.45,-1.29,-4.97,-3.97,-4.12,69.15,-4.97,-1.08,-2.21,-5.3,88.39,-1.08,0.86,-0.76,-0.27,-5.27
4/11/2017,-1.31,6.52,-1.29,4.9,3.19,-16.45,-1.29,-4.97,-3.97,-4.12,69.15,-4.97,-1.08,-2.21,-5.3,88.39,-1.08,0.86,-0.76,-0.27,-5.27,0.86,3.71,0.61,4.62,-48.26
3/11/2017,6.52,-1.29,-4.97,-3.97,-4.12,69.15,-4.97,-1.08,-2.21,-5.3,88.39,-1.08,0.86,-0.76,-0.27,-5.27,0.86,3.71,0.61,4.62,-48.26,3.71,-0.84,5.21,0.66,137.28
2/11/2017,-1.29,-4.97,-1.08,-2.21,-5.3,88.39,-1.08,0.86,-0.76,-0.27,-5.27,0.86,3.71,0.61,4.62,-48.26,3.71,-0.84,5.21,0.66,137.28,-0.84,0.3,-0.83,-1.03,2.57
1/11/2017,-4.97,-1.08,0.86,-0.76,-0.27,-5.27,0.86,3.71,0.61,4.62,-48.26,3.71,-0.84,5.21,0.66,137.28,-0.84,0.3,-0.83,-1.03,2.57,0.3,-0.12,0.17,0.36,15.33
31/10/2017,-1.08,0.86,3.71,0.61,4.62,-48.26,3.71,-0.84,5.21,0.66,137.28,-0.84,0.3,-0.83,-1.03,2.57,0.3,-0.12,0.17,0.36,15.33,-0.12,-0.28,-0.33,0.71,-36.91
30/10/2017,0.86,3.71,-0.84,5.21,0.66,137.28,-0.84,0.3,-0.83,-1.03,2.57,0.3,-0.12,0.17,0.36,15.33,-0.12,-0.28,-0.33,0.71,-36.91,-0.28,4.02,-3.8,3.03,-56.57
29/10/2017,3.71,-0.84,0.3,-0.83,-1.03,2.57,0.3,-0.12,0.17,0.36,15.33,-0.12,-0.28,-0.33,0.71,-36.91,-0.28,4.02,-3.8,3.03,-56.57,4.02,-2.96,6.09,2.38,26.92
28/10/2017,-0.84,0.3,-0.12,0.17,0.36,15.33,-0.12,-0.28,-0.33,0.71,-36.91,-0.28,4.02,-3.8,3.03,-56.57,4.02,-2.96,6.09,2.38,26.92,-2.96,-1.9,-3.82,-5.49,78.84
27/10/2017,0.3,-0.12,-0.28,-0.33,0.71,-36.91,-0.28,4.02,-3.8,3.03,-56.57,4.02,-2.96,6.09,2.38,26.92,-2.96,-1.9,-3.82,-5.49,78.84,-1.9,-1.12,0.86,0.03,-9.36
26/10/2017,-0.12,-0.28,4.02,-3.8,3.03,-56.57,4.02,-2.96,6.09,2.38,26.92,-2.96,-1.9,-3.82,-5.49,78.84,-1.9,-1.12,0.86,0.03,-9.36,-1.12,-1.42,-3.2,-3.9,-11.35
25/10/2017,-0.28,4.02,-2.96,6.09,2.38,26.92,-2.96,-1.9,-3.82,-5.49,78.84,-1.9,-1.12,0.86,0.03,-9.36,-1.12,-1.42,-3.2,-3.9,-11.35,-1.42,-2.07,-1.1,-0.97,0.65
24/10/2017,4.02,-2.96,-1.9,-3.82,-5.49,78.84,-1.9,-1.12,0.86,0.03,-9.36,-1.12,-1.42,-3.2,-3.9,-11.35,-1.42,-2.07,-1.1,-0.97,0.65,-2.07,-0.7,0.09,5.75,-53.33
23/10/2017,-2.96,-1.9,-1.12,0.86,0.03,-9.36,-1.12,-1.42,-3.2,-3.9,-11.35,-1.42,-2.07,-1.1,-0.97,0.65,-2.07,-0.7,0.09,5.75,-53.33,-0.7,-5.62,-5.55,-6.67,31.83
22/10/2017,-1.9,-1.12,-1.42,-3.2,-3.9,-11.35,-1.42,-2.07,-1.1,-0.97,0.65,-2.07,-0.7,0.09,5.75,-53.33,-0.7,-5.62,-5.55,-6.67,31.83,-5.62,-0.82,-5.69,-6.91,-28.96
21/10/2017,-1.12,-1.42,-2.07,-1.1,-0.97,0.65,-2.07,-0.7,0.09,5.75,-53.33,-0.7,-5.62,-5.55,-6.67,31.83,-5.62,-0.82,-5.69,-6.91,-28.96,-0.82,-0.59,2.93,5.03,8
20/10/2017,-1.42,-2.07,-0.7,0.09,5.75,-53.33,-0.7,-5.62,-5.55,-6.67,31.83,-5.62,-0.82,-5.69,-6.91,-28.96,-0.82,-0.59,2.93,5.03,8,-0.59,0.53,-0.89,-5.7,65.59
19/10/2017,-2.07,-0.7,-5.62,-5.55,-6.67,31.83,-5.62,-0.82,-5.69,-6.91,-28.96,-0.82,-0.59,2.93,5.03,8,-0.59,0.53,-0.89,-5.7,65.59,0.53,11.35,-0.57,12.1,-60.55
18/10/2017,-0.7,-5.62,-0.82,-5.69,-6.91,-28.96,-0.82,-0.59,2.93,5.03,8,-0.59,0.53,-0.89,-5.7,65.59,0.53,11.35,-0.57,12.1,-60.55,11.35,-0.05,12.9,-1.36,106.2
17/10/2017,-5.62,-0.82,-0.59,2.93,5.03,8,-0.59,0.53,-0.89,-5.7,65.59,0.53,11.35,-0.57,12.1,-60.55,11.35,-0.05,12.9,-1.36,106.2,-0.05,1.3,1.13,1.85,59.64
16/10/2017,-0.82,-0.59,0.53,-0.89,-5.7,65.59,0.53,11.35,-0.57,12.1,-60.55,11.35,-0.05,12.9,-1.36,106.2,-0.05,1.3,1.13,1.85,59.64,1.3,0.65,-0.15,1.38,11.15
15/10/2017,-0.59,0.53,11.35,-0.57,12.1,-60.55,11.35,-0.05,12.9,-1.36,106.2,-0.05,1.3,1.13,1.85,59.64,1.3,0.65,-0.15,1.38,11.15,0.65,-4.01,-1.34,1.93,-41.94
14/10/2017,0.53,11.35,-0.05,12.9,-1.36,106.2,-0.05,1.3,1.13,1.85,59.64,1.3,0.65,-0.15,1.38,11.15,0.65,-4.01,-1.34,1.93,-41.94,-4.01,-0.53,-1.03,-6.67,73.66
13/10/2017,11.35,-0.05,1.3,1.13,1.85,59.64,1.3,0.65,-0.15,1.38,11.15,0.65,-4.01,-1.34,1.93,-41.94,-4.01,-0.53,-1.03,-6.67,73.66,-0.53,0.98,-0.19,1,-11.32
12/10/2017,-0.05,1.3,0.65,-0.15,1.38,11.15,0.65,-4.01,-1.34,1.93,-41.94,-4.01,-0.53,-1.03,-6.67,73.66,-0.53,0.98,-0.19,1,-11.32,0.98,4.51,1.75,3.91,9.74
11/10/2017,1.3,0.65,-4.01,-1.34,1.93,-41.94,-4.01,-0.53,-1.03,-6.67,73.66,-0.53,0.98,-0.19,1,-11.32,0.98,4.51,1.75,3.91,9.74,4.51,1.28,3.92,2.78,17.45
10/10/2017,0.65,-4.01,-0.53,-1.03,-6.67,73.66,-0.53,0.98,-0.19,1,-11.32,0.98,4.51,1.75,3.91,9.74,4.51,1.28,3.92,2.78,17.45,1.28,-0.1,0.65,-0.85,-19.43
9/10/2017,-4.01,-0.53,0.98,-0.19,1,-11.32,0.98,4.51,1.75,3.91,9.74,4.51,1.28,3.92,2.78,17.45,1.28,-0.1,0.65,-0.85,-19.43,-0.1,-1.73,-1.5,0.57,-12.74
8/10/2017,-0.53,0.98,4.51,1.75,3.91,9.74,4.51,1.28,3.92,2.78,17.45,1.28,-0.1,0.65,-0.85,-19.43,-0.1,-1.73,-1.5,0.57,-12.74,-1.73,-2.45,-1.36,-2.11,-3.61
7/10/2017,0.98,4.51,1.28,3.92,2.78,17.45,1.28,-0.1,0.65,-0.85,-19.43,-0.1,-1.73,-1.5,0.57,-12.74,-1.73,-2.45,-1.36,-2.11,-3.61,-2.45,0.27,-0.31,-0.98,21.7
6/10/2017,4.51,1.28,-0.1,0.65,-0.85,-19.43,-0.1,-1.73,-1.5,0.57,-12.74,-1.73,-2.45,-1.36,-2.11,-3.61,-2.45,0.27,-0.31,-0.98,21.7,0.27,3.68,-0.71,0.92,-16.09
5/10/2017,1.28,-0.1,-1.73,-1.5,0.57,-12.74,-1.73,-2.45,-1.36,-2.11,-3.61,-2.45,0.27,-0.31,-0.98,21.7,0.27,3.68,-0.71,0.92,-16.09,3.68,-3.29,1.27,4.21,-52.48
4/10/2017,-0.1,-1.73,-2.45,-1.36,-2.11,-3.61,-2.45,0.27,-0.31,-0.98,21.7,0.27,3.68,-0.71,0.92,-16.09,3.68,-3.29,1.27,4.21,-52.48,-3.29,-2.3,-2.19,-5.79,96.82
3/10/2017,-1.73,-2.45,0.27,-0.31,-0.98,21.7,0.27,3.68,-0.71,0.92,-16.09,3.68,-3.29,1.27,4.21,-52.48,-3.29,-2.3,-2.19,-5.79,96.82,-2.3,7.08,-1.53,3.77,-34.39
2/10/2017,-2.45,0.27,3.68,-0.71,0.92,-16.09,3.68,-3.29,1.27,4.21,-52.48,-3.29,-2.3,-2.19,-5.79,96.82,-2.3,7.08,-1.53,3.77,-34.39,7.08,-2.01,6.45,0.61,104.17
1/10/2017,0.27,3.68,-3.29,1.27,4.21,-52.48,-3.29,-2.3,-2.19,-5.79,96.82,-2.3,7.08,-1.53,3.77,-34.39,7.08,-2.01,6.45,0.61,104.17,-2.01,4.68,-0.52,1.21,-43.81
30/9/2017,3.68,-3.29,-2.3,-2.19,-5.79,96.82,-2.3,7.08,-1.53,3.77,-34.39,7.08,-2.01,6.45,0.61,104.17,-2.01,4.68,-0.52,1.21,-43.81,4.68,-1.36,1.15,2.32,-5.18
29/9/2017,-3.29,-2.3,7.08,-1.53,3.77,-34.39,7.08,-2.01,6.45,0.61,104.17,-2.01,4.68,-0.52,1.21,-43.81,4.68,-1.36,1.15,2.32,-5.18,-1.36,9.04,2.56,6.33,20.61
28/9/2017,-2.3,7.08,-2.01,6.45,0.61,104.17,-2.01,4.68,-0.52,1.21,-43.81,4.68,-1.36,1.15,2.32,-5.18,-1.36,9.04,2.56,6.33,20.61,9.04,2.15,6.57,2.36,-11.32
27/9/2017,7.08,-2.01,4.68,-0.52,1.21,-43.81,4.68,-1.36,1.15,2.32,-5.18,-1.36,9.04,2.56,6.33,20.61,9.04,2.15,6.57,2.36,-11.32,2.15,-9.46,-6.27,0.6,-37.55
26/9/2017,-2.01,4.68,-1.36,1.15,2.32,-5.18,-1.36,9.04,2.56,6.33,20.61,9.04,2.15,6.57,2.36,-11.32,2.15,-9.46,-6.27,0.6,-37.55,-9.46,0.31,-2.2,-9.2,101.05
25/9/2017,4.68,-1.36,9.04,2.56,6.33,20.61,9.04,2.15,6.57,2.36,-11.32,2.15,-9.46,-6.27,0.6,-37.55,-9.46,0.31,-2.2,-9.2,101.05,0.31,-4.78,-1.67,0.73,-45.56
24/9/2017,-1.36,9.04,2.15,6.57,2.36,-11.32,2.15,-9.46,-6.27,0.6,-37.55,-9.46,0.31,-2.2,-9.2,101.05,0.31,-4.78,-1.67,0.73,-45.56,-4.78,15.49,-0.3,7,-29.24
23/9/2017,9.04,2.15,-9.46,-6.27,0.6,-37.55,-9.46,0.31,-2.2,-9.2,101.05,0.31,-4.78,-1.67,0.73,-45.56,-4.78,15.49,-0.3,7,-29.24,15.49,1.58,13.73,7.53,93.96
22/9/2017,2.15,-9.46,0.31,-2.2,-9.2,101.05,0.31,-4.78,-1.67,0.73,-45.56,-4.78,15.49,-0.3,7,-29.24,15.49,1.58,13.73,7.53,93.96,1.58,-2.2,-2.34,-1.32,-36.51
21/9/2017,-9.46,0.31,-4.78,-1.67,0.73,-45.56,-4.78,15.49,-0.3,7,-29.24,15.49,1.58,13.73,7.53,93.96,1.58,-2.2,-2.34,-1.32,-36.51,-2.2,16.26,0.37,22.32,-67.66
20/9/2017,0.31,-4.78,15.49,-0.3,7,-29.24,15.49,1.58,13.73,7.53,93.96,1.58,-2.2,-2.34,-1.32,-36.51,-2.2,16.26,0.37,22.32,-67.66,16.26,-19.23,-4.27,-10.69,48.44
19/9/2017,-4.78,15.49,1.58,13.73,7.53,93.96,1.58,-2.2,-2.34,-1.32,-36.51,-2.2,16.26,0.37,22.32,-67.66,16.26,-19.23,-4.27,-10.69,48.44,-19.23,-6.27,-4.47,-13.39,43.31
18/9/2017,15.49,1.58,-2.2,-2.34,-1.32,-36.51,-2.2,16.26,0.37,22.32,-67.66,16.26,-19.23,-4.27,-10.69,48.44,-19.23,-6.27,-4.47,-13.39,43.31,-6.27,-1.11,-7.13,-9.54,71.52
17/9/2017,1.58,-2.2,16.26,0.37,22.32,-67.66,16.26,-19.23,-4.27,-10.69,48.44,-19.23,-6.27,-4.47,-13.39,43.31,-6.27,-1.11,-7.13,-9.54,71.52,-1.11,-0.24,2.83,-1.51,50.29
16/9/2017,-2.2,16.26,-19.23,-4.27,-10.69,48.44,-19.23,-6.27,-4.47,-13.39,43.31,-6.27,-1.11,-7.13,-9.54,71.52,-1.11,-0.24,2.83,-1.51,50.29,-0.24,-1.71,0.98,4.06,-31.68
15/9/2017,16.26,-19.23,-6.27,-4.47,-13.39,43.31,-6.27,-1.11,-7.13,-9.54,71.52,-1.11,-0.24,2.83,-1.51,50.29,-0.24,-1.71,0.98,4.06,-31.68,-1.71,-0.3,-0.68,-5.27,50
14/9/2017,-19.23,-6.27,-1.11,-7.13,-9.54,71.52,-1.11,-0.24,2.83,-1.51,50.29,-0.24,-1.71,0.98,4.06,-31.68,-1.71,-0.3,-0.68,-5.27,50,-0.3,-9.01,-8.22,0.16,-44.97
13/9/2017,-6.27,-1.11,-0.24,2.83,-1.51,50.29,-0.24,-1.71,0.98,4.06,-31.68,-1.71,-0.3,-0.68,-5.27,50,-0.3,-9.01,-8.22,0.16,-44.97,-9.01,-0.97,-1.2,-9.37,85.26
